index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
21,0.18604651162790697,0.19828511504533955,268.51072096824646,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,209,lda,0.2
21,0.2558139534883721,0.2534097292439052,229.4420347213745,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,180,lda,0.25
22,0.20930232558139536,0.21647078436275732,240.08508157730103,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,189,lda,0.05
22,0.16279069767441862,0.17572242030759405,246.15423560142517,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,197,lda,0.1
22,0.20930232558139536,0.21407508739930084,250.24612498283386,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,199,lda,0.15000000000000002
22,0.20930232558139536,0.18722615436467815,326.91550874710083,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,259,lda,0.2
22,0.2558139534883721,0.2843420482449805,229.12319779396057,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,181,lda,0.25
23,0.20930232558139536,0.2360481895365616,187.37212109565735,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,sca,145,lda,0.05
23,0.18604651162790697,0.2273643410852713,243.6916425228119,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,sca,187,lda,0.1
23,0.18604651162790697,0.18527891689218004,308.1376225948334,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,sca,238,lda,0.15000000000000002
