index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
16,0.18604651162790697,0.2052229699103936,448.48447251319885,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,351,lda,0.2
16,0.20930232558139536,0.19976907789396897,444.18061423301697,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,351,lda,0.25
17,0.27906976744186046,0.2765227021040974,435.4585528373718,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,351,lda,0.05
17,0.23255813953488372,0.24031007751937983,433.07407426834106,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,351,lda,0.1
17,0.2558139534883721,0.2772808586762075,433.93577671051025,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,351,lda,0.15000000000000002
17,0.27906976744186046,0.28837209302325584,433.35188150405884,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,351,lda,0.2
17,0.11627906976744186,0.11836612999403696,434.6096794605255,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,351,lda,0.25
18,0.20930232558139536,0.2256627093836396,455.16935181617737,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,351,lda,0.05
18,0.23255813953488372,0.23472333600641543,460.6961510181427,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,351,lda,0.1
18,0.16279069767441862,0.19613633567121944,452.5349266529083,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,351,lda,0.15000000000000002
18,0.23255813953488372,0.2442881549258593,452.93356132507324,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,351,lda,0.2
